-0.956778	1.44E-05
-0.864343	0.00634385
-0.976703	0.0463438
-0.864343	0.00634385
-0.751984	-0.0336562
-0.639624	-0.0736562
-0.751984	-0.113656
-0.864343	-0.153656
-0.976703	-0.193656
-0.927973	-0.153656
-0.916844	-0.113656
-0.927239	-0.0736562
-0.933811	-0.0364621
-0.935816	-0.00294139
-0.935577	0.0211437
-0.935253	0.0383077
-0.935709	0.0505633
-0.937146	0.0594462
-0.939415	0.0660382
-0.942225	0.0710607
-0.945261	0.0749782
-0.948258	0.0780866
-0.951019	0.0805766
-0.953419	0.0825772
-0.955352	0.0841783
-0.956554	0.0854398
-0.957275	0.0864587
-0.957735	0.0872752
-0.958062	0.0879214
-0.958326	0.0884271
-0.958559	0.0888191
-0.958774	0.0891206
-0.958972	0.0893507
-0.959151	0.0895256
-0.959308	0.0896578
-0.959442	0.0897576
-0.958657	0.0963905
-0.958367	0.0992893
-0.958571	0.0995793
-0.958914	0.0984309
-0.958573	0.1014
-0.958083	0.106864
-0.958353	0.107375
-0.958482	0.105115
-0.958267	0.101829
-0.95799	0.0985613
-0.9578		0.0958093
-0.957746	0.093734
-0.958151	0.0977251
-0.95852	0.098798
-0.958496	0.103532
-0.958791	0.104131
-0.958815	0.102375
-0.958635	0.099733
-0.958398	0.102861
-0.9586		0.103068
-0.95877	0.101534
-0.958674	0.0992942
-0.958509	0.0970148
-0.958305	0.100826
-0.958508	0.101735
-0.958794	0.10079
-0.958884	0.0994407
-0.958718	0.0972917
-0.958593	0.0953567
-0.958542	0.0937831
-0.958572	0.0926012
-0.958668	0.0917676
-0.958808	0.091209
-0.958971	0.0908495
-0.959138	0.0906236
-0.959295	0.0904819
-0.959434	0.0903903
-0.959551	0.0903272
-0.958784	0.0949479
-0.958572	0.0967458
-0.958818	0.0966796
-0.958431	0.100357
-0.958596	0.100869
-0.958043	0.10527
-0.957194	0.111506
-0.957523	0.112193
-0.957913	0.109607
-0.957748	0.10569
-0.957431	0.101701
-0.957189	0.0982504
-0.957108	0.0955659
-0.957192	0.0936393
-0.957411	0.0923468
-0.95764	0.0914334
-0.957945	0.0908973
-0.953742	0.090339
-0.944549	0.0899666
-0.935694	0.0962564
-0.929262	0.104233
-0.918321	0.112088
-0.907865	0.119837
-0.899077	0.131681
-0.888721	0.145881
-0.880623	0.158987
-0.869738	0.17012
-0.857207	0.178329
-0.845512	0.183133
-0.733153	0.143133
-0.619634	0.267646
-0.509497	0.157446
-0.402004	0.265642
-0.290216	0.169767
-0.177857	0.129771
0.150643	0.100743
0.1232		0.060743
0.158375	0.020743
-0.173984	-0.019257
-0.286344	0.0021271
-0.398703	0.0221634
-0.511063	0.0382863
-0.59347	0.0512771
-0.651263	0.0618668
-0.694965	0.0703514
-0.726227	0.0766832
-0.753605	0.0819363
-0.77165	0.0853843
-0.788054	0.0884634
-0.801008	0.0905847
-0.810946	0.0921704
-0.813392	0.0929663
-0.816594	0.0941299
-0.817083	0.0947377
-0.818665	0.0954926
-0.819747	0.0959674
-0.820727	0.0963815
-0.816817	0.0963278
-0.813277	0.0966677
-0.808696	0.0968393
-0.80206	0.0969073
-0.798643	0.0974018
-0.793275	0.097449
-0.793151	0.098111
-0.791526	0.0981939
-0.787175	0.0910488
-0.785158	0.0809822
-0.780736	0.0708807
-0.775876	0.0615615
-0.768662	0.058566
-0.763591	0.0593548
-0.757521	0.0613559
-0.755735	0.0638395
-0.755924	0.0658081
-0.754001	0.067049
-0.7486	0.067783
-0.743942	0.0684572
-0.737844	0.0688552
-0.73219	0.0604132
-0.727439	0.0483413
-0.723902	0.0419122
-0.721456	0.0392224
-0.720659	0.0386804
-0.716287	0.038957
-0.709257	0.0396115
-0.702955	0.026344
-0.698637	0.0126981
-0.692159	0.00659969
-0.68757	0.00523369
-0.683959	0.00624106
-0.682719	0.00812939
-0.681958	0.0100574
-0.682719	0.011708
-0.681078	0.0129978
-0.677738	0.0084168
-0.673636	-0.000418548
-0.669826	-0.00945552
-0.664011	-0.018484
-0.6576		-0.020901
-0.652211	-0.0198282
-0.650552	-0.0174931
-0.650361	-0.0151023
-0.646767	-0.0131184
-0.645276	-0.0117888
-0.645397	-0.0109729
-0.64653	-0.0104962
-0.642766	-0.010158
-0.640533	-0.00994789
-0.639892	-0.00977259
-0.643229	-0.0096177
-0.648102	-0.00947607
-0.647549	-0.00938849
-0.647553	-0.00938395
-0.648109	-0.00947641
-0.651722	-0.00965518
-0.653465	-0.00996652
-0.656783	-0.0103711
-0.660231	-0.0108824
-0.662997	-0.0115012
-0.666819	-0.0121908
-0.668029	-0.0130088
-0.667539	-0.013942
-0.668165	-0.0149271
-0.673535	-0.0158782
-0.677601	-0.00809417
-0.676631	-0.00597091
-0.675098	0.00695864
-0.673014	0.0236543
-0.669705	0.0330292
-0.666124	0.0397942
-0.660625	0.0361018
-0.655331	0.0279403
-0.651407	0.0268719
-0.64894	0.0299721
-0.643015	0.043421
-0.636159	0.0527313
-0.630339	0.0583365
-0.624423	0.0544878
-0.621264	0.0680984
-0.617933	0.0670791
-0.616563	0.0753245
-0.616569	0.0863512
-0.617103	0.096428
-0.613932	0.106217
-0.610293	0.108152
-0.608415	0.107572
-0.606912	0.0996861

